transaction_amount,transaction_hour,customer_age,customer_transaction_count,customer_avg_transaction_amount,customer_failed_payment_count,customer_chargeback_count,transactions_last_10_minutes,transactions_last_1_hour,account_age_days,distance_from_billing_location,ip_country_match,device_trust_score,new_device,new_ip,payment_method_age_days,card_bin_risk,merchant_risk_score,previous_fraud_flag,velocity_score,is_fraud
120.11,20,60,55,117.94,1,0,0,1,277,3.79,1,97,0,0,641,0.092,0.061,0,0.25,0
282.98,7,60,68,106.97,0,0,0,0,369,12.63,1,89,0,0,206,0.202,0.059,0,2.04,0
266.1,7,58,98,205.41,0,0,0,1,271,5.66,1,75,0,0,193,0.099,0.099,0,1.78,0
98.22,10,52,25,169.0,0,0,0,2,893,6.48,1,70,0,1,50,0.22,0.143,0,0.14,0
417.22,8,47,119,81.01,0,0,0,1,918,1.95,1,90,0,0,481,0.226,0.07,0,0.98,0
367.83,12,41,49,291.07,0,0,0,1,57,26.98,0,77,0,0,220,0.14,0.174,0,0.17,0
196.62,19,35,36,154.37,0,0,0,0,95,24.87,1,94,0,0,261,0.059,0.038,0,1.49,0
318.3,21,46,82,100.06,0,0,0,0,1439,18.17,1,99,0,0,311,0.248,0.079,0,1.6,0
373.04,21,34,106,187.16,1,0,0,3,829,20.38,1,92,0,0,319,0.054,0.194,0,2.09,0
287.25,18,31,100,197.34,0,0,0,3,773,0.63,1,82,0,0,157,0.12,0.189,0,0.0,0
440.29,21,62,66,214.09,0,0,0,3,1290,22.79,1,88,0,1,318,0.127,0.115,0,0.71,0
330.82,16,24,115,128.59,0,0,0,2,122,12.4,1,74,0,0,257,0.22,0.173,0,1.39,0
30.14,15,28,46,283.14,0,0,0,2,86,6.54,1,83,0,0,232,0.124,0.082,0,1.91,0
218.25,21,47,103,75.13,0,0,0,0,1137,14.89,1,75,0,0,69,0.193,0.112,0,1.06,0
288.88,20,31,80,82.9,0,0,0,1,913,11.17,1,73,0,0,210,0.114,0.122,0,2.22,0
407.31,14,44,55,75.06,0,0,0,0,451,6.12,1,73,0,1,762,0.068,0.067,0,0.58,0
420.79,9,41,46,35.3,1,0,0,2,492,3.99,1,87,0,0,91,0.226,0.169,0,0.08,0
273.82,11,39,101,293.6,0,1,0,1,437,23.82,1,93,0,1,253,0.188,0.041,0,2.37,0
27.36,19,55,28,56.94,0,0,0,1,959,8.38,1,73,0,0,458,0.097,0.125,0,2.12,0
118.69,18,31,33,218.11,1,0,1,0,1386,52.22,1,98,0,0,394,0.112,0.076,0,0.59,0
385.63,13,42,47,91.42,2,1,1,2,770,42.24,1,79,0,0,401,0.147,0.042,0,1.22,0
71.19,12,57,106,78.66,0,0,0,2,1459,9.08,1,84,0,0,776,0.149,0.168,0,0.89,0
72.53,22,45,100,98.72,0,0,0,2,622,2.43,1,75,0,0,281,0.152,0.136,0,0.48,0
60.98,9,53,73,248.19,1,0,0,3,258,16.16,1,87,1,0,476,0.073,0.138,0,1.31,0
379.28,18,61,53,104.15,0,0,0,0,934,0.99,1,71,0,0,163,0.198,0.073,0,0.42,0
95.5,19,37,95,102.53,0,0,0,1,646,5.15,1,97,0,0,793,0.195,0.138,0,0.4,0
359.1,18,27,87,212.17,0,0,1,0,297,2.96,1,71,0,0,245,0.213,0.104,0,0.55,0
11.51,9,56,66,183.48,0,0,0,2,273,4.01,1,87,0,0,456,0.078,0.075,0,2.0,0
254.69,18,35,19,42.81,0,0,0,0,837,16.2,1,93,0,0,371,0.213,0.132,0,1.36,0
98.02,22,52,102,215.1,0,0,1,1,1114,0.46,1,91,0,0,310,0.169,0.074,0,2.49,0
179.38,9,51,108,50.47,1,0,0,3,961,10.34,1,88,0,1,52,0.202,0.08,0,1.73,0
312.34,13,58,77,229.98,0,0,1,3,1337,18.81,1,92,0,0,546,0.153,0.149,0,1.84,0
19.28,7,24,74,58.69,0,1,0,0,267,15.45,0,81,0,0,565,0.2,0.05,0,2.27,0
98.62,11,21,13,119.29,0,0,0,1,1438,1.43,0,97,0,0,604,0.145,0.048,0,1.98,0
176.06,14,21,8,105.14,0,0,1,1,852,19.58,1,72,0,0,200,0.189,0.046,0,2.47,0
277.1,8,61,74,79.11,1,0,0,2,240,2.12,1,80,0,0,668,0.246,0.094,0,0.94,0
383.82,8,25,55,223.19,0,0,0,3,568,10.16,1,94,0,0,303,0.06,0.143,0,1.05,0
214.63,16,26,112,132.67,0,0,0,0,1441,1.35,1,79,0,0,210,0.013,0.093,0,1.95,0
449.51,22,46,87,283.78,1,0,1,2,540,30.54,1,73,0,0,80,0.108,0.042,0,1.73,0
38.06,9,31,39,222.38,0,0,1,1,1086,2.25,1,84,0,0,136,0.215,0.034,0,2.34,0
326.12,13,41,95,37.32,1,0,0,0,1105,20.65,1,88,0,0,175,0.094,0.027,0,0.45,0
106.26,15,58,37,138.78,0,0,0,3,178,23.79,0,94,0,0,249,0.243,0.051,0,1.97,0
67.65,13,34,93,295.27,0,0,0,0,1329,1.68,1,78,0,0,701,0.216,0.122,0,1.66,0
59.03,8,47,19,195.68,0,0,0,3,995,45.97,1,98,0,0,606,0.191,0.175,0,1.88,0
138.73,21,51,110,93.67,0,0,0,1,959,3.05,1,93,0,0,323,0.04,0.096,0,0.98,0
80.62,17,36,20,93.78,0,0,0,1,1292,35.76,1,92,1,0,633,0.095,0.199,0,0.03,0
95.93,10,62,16,32.67,0,0,0,2,1057,12.1,1,85,0,0,586,0.134,0.114,0,0.78,0
365.99,15,30,71,43.7,0,0,1,2,1231,20.67,1,78,0,0,66,0.149,0.148,0,1.28,0
228.61,21,61,75,282.45,1,0,0,3,1475,0.06,1,89,1,0,522,0.14,0.178,0,0.09,0
437.73,14,56,30,236.95,1,0,0,0,942,8.33,1,93,0,0,794,0.239,0.143,0,1.02,0
328.73,13,59,94,147.28,0,1,0,3,820,20.99,1,79,0,1,761,0.122,0.141,0,2.01,0
54.31,22,43,40,259.32,1,0,0,3,719,9.46,1,99,0,0,17,0.074,0.038,0,0.79,0
75.75,9,54,28,156.16,0,0,0,3,1457,33.7,1,88,0,0,426,0.212,0.151,0,0.5,0
356.18,20,44,103,105.65,0,0,0,0,934,1.61,1,71,0,0,385,0.102,0.067,0,1.33,0
426.14,12,36,40,53.54,0,0,0,0,1270,18.17,1,75,0,0,152,0.108,0.02,0,2.23,0
153.98,19,46,81,204.51,0,0,0,1,1404,14.52,1,85,0,0,567,0.236,0.164,0,0.81,0
311.08,15,37,49,44.14,0,0,0,0,810,10.75,1,75,0,0,264,0.248,0.158,0,0.41,0
215.74,17,30,35,262.39,0,0,0,0,1410,20.79,1,96,0,0,323,0.21,0.085,0,1.63,0
367.49,15,55,37,225.15,0,0,0,2,960,10.87,1,77,0,0,782,0.229,0.094,0,1.3,0
423.19,11,27,89,162.75,0,0,0,1,238,3.69,1,98,0,0,526,0.198,0.161,0,2.27,0
315.73,20,53,48,123.48,0,0,0,0,260,35.89,1,85,0,1,149,0.032,0.097,0,1.31,0
282.97,10,26,108,256.05,0,1,1,0,1046,20.79,1,87,1,0,610,0.203,0.14,0,0.53,0
295.18,15,32,12,135.39,0,0,0,0,856,14.71,1,83,0,0,267,0.09,0.047,0,1.38,0
203.19,13,26,84,131.2,0,0,0,0,399,50.6,1,93,0,0,678,0.196,0.129,0,0.01,0
396.22,11,25,120,208.96,0,0,1,0,791,13.96,1,75,0,0,266,0.135,0.086,0,1.1,0
441.1,12,35,81,52.37,0,0,0,2,728,13.03,1,92,0,1,132,0.195,0.033,0,0.07,0
437.81,19,41,87,156.51,0,0,1,0,42,14.66,1,83,0,1,650,0.081,0.119,0,0.74,0
429.59,9,51,80,107.24,0,0,0,0,601,16.19,1,84,0,0,223,0.122,0.191,0,1.69,0
279.35,13,23,43,231.31,0,0,0,1,896,23.94,1,74,0,0,799,0.222,0.104,0,0.35,0
412.47,20,61,23,136.3,0,0,0,2,95,0.54,1,91,0,0,657,0.09,0.054,0,0.7,0
308.47,22,47,14,83.27,0,0,0,3,70,1.85,1,94,0,0,757,0.21,0.043,0,0.63,0
419.49,9,39,113,106.81,1,0,0,3,921,7.24,1,87,0,0,547,0.036,0.06,0,1.14,0
76.57,17,54,73,298.75,1,0,1,3,1194,2.45,1,99,0,0,692,0.225,0.121,0,1.08,0
42.68,9,59,115,228.38,1,0,0,3,416,2.13,1,90,0,0,438,0.04,0.178,0,1.59,0
119.24,20,50,111,37.01,0,0,0,0,1005,15.79,1,73,0,0,336,0.14,0.174,0,2.27,0
182.72,7,51,84,126.53,0,0,1,3,101,24.09,1,98,0,0,447,0.024,0.102,0,0.03,0
174.4,14,52,23,103.5,0,0,0,2,1099,9.29,1,86,0,0,313,0.124,0.159,0,0.63,0
20.36,18,42,6,75.55,0,1,1,2,1024,5.68,1,82,0,0,239,0.017,0.155,0,1.65,0
54.31,8,53,100,141.55,0,0,0,1,898,21.61,1,71,0,0,701,0.21,0.022,0,2.4,0
82.23,17,50,76,87.29,0,0,0,2,606,6.44,1,80,0,1,115,0.057,0.051,0,1.93,0
83.05,16,37,111,77.75,0,0,0,2,955,6.62,1,80,0,0,121,0.089,0.069,0,1.76,0
203.13,17,31,59,55.65,1,0,0,0,31,3.96,1,89,1,0,114,0.155,0.195,0,1.95,0
127.35,8,48,25,220.5,0,0,0,0,1247,0.32,1,70,0,0,773,0.024,0.072,0,1.05,0
344.89,13,35,114,241.15,0,0,0,2,630,6.93,1,81,0,0,289,0.051,0.109,0,0.08,0
299.7,13,37,100,55.19,0,0,0,2,642,39.08,1,78,0,1,268,0.245,0.101,0,1.93,0
50.09,18,54,99,144.15,0,0,0,1,373,1.5,1,98,0,0,499,0.203,0.192,0,1.18,0
357.17,14,29,34,237.7,0,0,0,1,388,8.06,1,90,1,0,273,0.028,0.049,0,0.95,0
358.36,14,47,25,143.01,0,0,0,0,961,16.94,1,77,0,1,277,0.024,0.166,0,0.91,0
148.06,7,65,91,174.97,0,0,1,2,497,3.47,1,90,1,0,399,0.035,0.143,0,1.85,0
224.0,14,37,63,118.31,0,0,0,0,699,33.47,1,71,0,0,769,0.092,0.045,0,1.76,0
315.65,10,34,73,219.84,0,0,0,3,1031,8.99,0,89,1,0,594,0.225,0.085,0,1.4,0
280.4,16,62,60,49.29,0,0,0,3,1068,79.26,1,89,0,0,162,0.062,0.15,0,1.71,0
329.28,21,57,99,39.8,0,0,0,0,304,74.06,0,80,0,0,78,0.044,0.133,0,1.88,0
186.8,13,24,104,82.88,1,0,1,3,306,22.24,1,74,0,0,33,0.18,0.09,0,0.53,0
164.88,10,28,66,193.19,0,0,0,1,1344,37.64,1,86,0,0,701,0.054,0.133,0,0.41,0
246.99,12,65,88,142.17,0,0,0,1,1098,2.98,1,84,0,0,692,0.235,0.078,0,0.54,0
228.35,13,26,108,101.57,0,0,0,3,76,16.78,1,76,1,0,716,0.149,0.083,0,0.67,0
178.55,9,40,112,255.64,0,0,0,3,1180,3.64,1,94,1,0,578,0.213,0.145,0,0.83,0
378.25,10,42,24,91.5,1,0,0,0,256,21.76,1,98,1,0,674,0.071,0.08,0,1.1,0
188.51,20,28,23,172.65,0,0,0,2,373,9.43,1,82,0,0,742,0.139,0.042,0,1.27,0
437.79,12,26,39,294.69,1,0,0,3,1025,12.17,1,85,0,0,69,0.117,0.175,0,1.67,0
70.6,22,33,21,178.96,0,0,0,1,1190,11.48,1,70,0,0,673,0.233,0.198,0,1.94,0
163.68,15,40,33,149.02,1,0,0,0,795,22.87,1,74,0,0,549,0.24,0.036,0,1.14,0
135.54,9,44,40,61.86,0,0,0,2,148,12.26,0,74,0,0,46,0.099,0.124,0,2.42,0
188.4,7,63,110,106.53,0,0,1,3,379,3.71,1,74,0,0,201,0.16,0.112,0,1.71,0
212.67,13,31,108,145.64,0,0,0,3,165,9.48,1,75,0,0,136,0.149,0.097,0,1.52,0
23.39,22,59,85,152.71,0,0,0,0,108,6.92,1,92,0,0,149,0.03,0.17,0,1.11,0
425.15,12,57,104,70.58,0,1,1,0,913,5.32,0,78,0,0,602,0.181,0.075,0,1.28,0
193.63,11,34,71,84.77,0,0,0,0,513,36.93,1,79,0,0,402,0.191,0.096,0,2.39,0
355.41,17,30,20,68.65,1,0,0,0,100,30.59,1,83,0,0,240,0.027,0.147,0,1.92,0
49.12,14,58,83,240.11,0,0,0,2,1266,4.82,1,90,0,0,54,0.121,0.146,0,1.57,0
128.3,13,25,117,57.29,0,0,0,3,584,50.79,1,98,0,0,737,0.129,0.09,0,0.06,0
130.69,22,61,18,133.46,0,0,0,3,276,24.83,1,71,1,0,350,0.078,0.034,0,2.46,0
143.36,20,59,117,283.05,0,0,0,1,897,12.93,1,96,0,0,111,0.202,0.106,0,0.86,0
232.48,12,59,60,74.38,1,0,0,0,348,5.54,1,81,0,0,176,0.249,0.067,0,2.02,0
69.74,7,30,101,105.19,0,0,0,1,1060,4.96,1,93,0,0,722,0.109,0.19,0,1.35,0
102.12,14,25,48,127.42,0,0,0,0,1097,4.12,1,99,0,0,683,0.096,0.18,0,1.18,0
116.69,8,57,90,88.78,0,0,0,3,478,4.63,1,73,0,1,194,0.041,0.151,0,1.4,0
59.37,11,49,62,65.69,1,0,0,1,592,3.66,1,91,0,0,647,0.154,0.167,0,0.53,0
13.93,16,39,58,198.93,0,0,0,2,1295,4.24,1,91,0,0,376,0.087,0.16,0,2.09,0
339.74,15,23,79,70.96,0,0,0,1,1471,16.53,1,70,0,0,664,0.062,0.172,0,2.48,0
365.29,14,36,94,124.86,0,0,0,3,580,12.48,1,79,0,0,221,0.227,0.029,0,2.0,0
49.08,20,55,5,144.21,0,0,0,3,255,2.82,1,82,1,0,558,0.042,0.023,0,1.14,0
358.69,16,58,42,174.02,0,0,0,1,202,22.62,1,94,0,0,738,0.221,0.106,0,0.01,0
261.64,18,38,96,157.55,0,0,0,2,1188,3.42,1,99,0,0,335,0.076,0.065,0,0.68,0
260.03,10,49,59,112.73,0,0,0,3,112,2.07,1,76,0,0,373,0.24,0.075,0,0.41,0
115.75,9,57,77,42.12,2,0,0,0,662,0.13,1,79,0,0,337,0.19,0.151,0,1.76,0
440.95,7,33,54,36.56,0,0,0,0,1059,8.63,1,77,1,0,596,0.107,0.036,0,1.52,0
49.15,9,43,35,213.73,0,0,1,3,454,1.21,1,90,1,1,22,0.22,0.126,0,0.44,0
313.92,22,32,65,161.16,0,1,0,3,1426,51.35,1,71,0,0,710,0.17,0.19,0,1.99,0
435.56,12,48,36,31.03,0,0,0,1,1253,13.9,1,73,0,0,265,0.164,0.188,0,1.82,0
50.89,8,41,76,98.18,0,0,0,3,897,12.2,1,80,0,0,333,0.231,0.051,0,0.19,0
280.76,10,40,56,293.83,0,0,0,3,1032,20.16,1,92,0,0,426,0.149,0.151,0,0.19,0
3274.5,2,36,15,73.43,8,2,11,24,6,4888.37,0,32,1,1,9,0.818,0.511,1,11.62,1
251.81,21,59,44,85.3,0,0,0,1,223,3.71,1,91,0,0,161,0.121,0.121,0,1.4,0
127.27,18,54,78,109.2,2,0,0,3,1098,53.54,1,98,1,0,459,0.034,0.093,0,0.19,0
371.77,8,39,5,115.4,0,0,0,1,968,28.27,1,78,0,0,115,0.204,0.163,0,0.83,0
234.02,13,49,118,109.19,1,0,0,2,423,20.97,1,90,0,0,641,0.234,0.157,0,2.28,0
265.34,18,29,84,176.68,0,0,0,3,287,7.74,0,95,0,0,70,0.03,0.069,0,0.27,0
162.11,20,46,32,134.31,0,0,0,3,1000,0.63,1,84,0,0,748,0.205,0.075,0,2.03,0
412.59,19,61,70,134.4,1,0,0,2,308,5.69,1,70,0,0,452,0.03,0.133,0,1.04,0
365.95,19,48,91,61.76,0,0,0,1,985,11.4,1,76,0,0,671,0.227,0.137,0,2.39,0
166.3,9,61,66,49.46,0,0,0,0,367,25.59,1,92,1,0,634,0.014,0.179,0,0.38,0
122.14,15,60,108,119.2,0,0,1,3,403,48.46,1,78,0,0,47,0.249,0.139,0,0.09,0
254.75,11,36,104,146.01,0,0,0,2,1322,56.7,1,71,1,0,288,0.1,0.075,0,0.35,0
316.65,21,35,99,162.31,0,0,0,2,1395,14.87,1,77,0,1,446,0.043,0.121,0,0.89,0
261.13,15,33,49,228.42,0,0,0,3,457,13.69,1,78,0,0,115,0.197,0.057,0,0.21,0
70.16,21,46,84,167.44,0,0,0,3,205,18.65,1,97,1,1,800,0.023,0.124,0,0.24,0
374.88,11,45,40,58.11,0,0,0,0,1324,19.9,1,94,0,1,547,0.125,0.022,0,1.17,0
94.62,18,25,43,211.41,1,0,0,1,442,27.76,1,95,1,0,729,0.024,0.077,1,1.77,0
164.56,16,45,23,131.21,1,0,0,0,277,17.66,1,90,1,0,382,0.106,0.11,0,0.17,0
376.84,11,50,72,58.37,0,0,0,3,193,5.32,1,87,0,0,574,0.214,0.105,0,1.61,0
155.37,9,31,98,51.99,0,0,0,2,912,28.56,1,88,0,0,621,0.059,0.041,0,0.08,0
76.51,13,24,97,104.5,0,0,0,0,1443,6.38,1,99,0,0,138,0.106,0.081,0,0.56,0
370.43,18,25,22,55.21,0,0,0,3,967,56.62,0,92,0,0,370,0.188,0.104,0,0.06,0
4156.28,3,40,15,39.76,4,3,12,12,20,3676.04,0,18,1,1,8,0.854,0.706,1,12.94,1
211.78,20,51,98,152.84,0,0,0,1,533,21.28,1,78,0,0,582,0.019,0.067,0,0.39,0
181.07,10,54,43,127.73,0,0,0,1,1068,36.89,1,92,0,1,184,0.106,0.046,0,0.25,0
167.12,14,54,5,51.32,0,0,0,3,1368,20.88,1,71,0,0,530,0.022,0.192,0,0.43,0
363.04,16,35,39,194.75,0,0,0,3,1026,3.44,1,74,0,0,169,0.127,0.114,0,1.26,0
403.46,12,25,55,205.53,0,0,0,1,219,5.34,1,85,0,0,167,0.024,0.057,0,1.66,0
157.63,17,61,79,214.3,0,0,0,1,871,4.86,1,84,0,0,601,0.215,0.192,0,1.68,0
351.83,19,28,30,261.21,1,0,0,3,875,35.79,1,95,0,1,398,0.198,0.111,0,1.65,0
369.82,7,46,72,194.04,0,0,0,1,134,1.84,1,79,0,0,554,0.084,0.113,0,0.53,0
984.81,23,27,15,139.07,7,3,12,23,6,2460.35,0,26,1,1,10,0.958,0.721,1,7.6,1
334.82,19,59,103,143.2,0,0,0,1,1314,9.39,1,73,0,1,511,0.043,0.168,0,1.43,0
4158.13,1,18,15,112.45,6,1,9,19,17,1977.44,0,44,1,1,8,0.788,0.84,1,14.59,1
27.91,10,61,83,131.56,0,0,0,0,397,39.08,1,88,0,0,502,0.176,0.057,0,1.31,0
92.58,16,33,119,273.81,1,1,0,1,1058,0.95,1,92,0,0,500,0.179,0.189,0,0.3,0
272.91,17,56,51,113.98,0,0,0,0,178,9.18,1,70,0,0,428,0.075,0.158,0,1.61,0
221.73,12,45,17,268.5,0,0,0,0,1426,7.19,1,96,0,0,626,0.209,0.109,0,1.11,0
47.09,20,39,99,194.77,0,0,1,1,265,14.25,1,99,0,1,164,0.035,0.037,0,1.47,0
231.2,21,61,36,269.82,0,0,0,3,855,73.4,1,79,0,0,351,0.084,0.078,0,0.86,0
398.45,20,47,51,66.89,0,0,0,0,1245,0.0,1,99,0,0,299,0.086,0.101,0,0.87,0
105.59,10,64,93,140.12,0,0,0,2,1244,7.07,1,84,0,0,123,0.109,0.069,0,1.28,0
299.65,22,32,22,211.5,0,0,0,3,1211,8.58,1,80,0,1,701,0.1,0.135,0,0.16,0
367.19,15,41,84,264.82,1,0,0,2,1335,5.49,1,99,0,0,290,0.183,0.172,0,0.65,0
4151.0,4,43,10,41.0,3,3,7,13,8,8734.25,1,33,1,1,4,0.694,0.653,0,13.92,1
443.18,20,26,37,293.11,0,0,0,2,177,0.58,1,81,0,0,315,0.125,0.049,0,0.55,0
37.21,11,54,101,32.69,0,0,0,1,1168,24.85,1,97,0,0,800,0.13,0.104,0,1.77,0
324.38,22,29,31,121.71,0,0,0,1,514,8.35,1,83,1,1,307,0.14,0.091,0,1.95,0
91.46,10,32,111,125.8,0,0,0,0,673,1.98,1,74,0,0,310,0.144,0.027,0,0.29,0
354.62,11,49,7,293.33,0,0,0,2,818,53.34,1,78,0,1,447,0.238,0.099,0,0.51,0
291.86,9,53,53,282.9,0,0,0,3,1316,28.13,1,97,0,0,383,0.162,0.195,0,1.43,0
289.55,22,46,11,100.13,1,0,0,0,613,12.9,1,78,0,1,625,0.126,0.192,0,1.81,0
89.37,22,51,94,174.73,0,0,1,2,738,23.11,1,99,0,0,201,0.059,0.042,0,2.49,0
193.36,7,35,51,178.73,0,0,0,3,760,2.58,1,78,0,0,538,0.182,0.122,0,2.08,0
15.29,17,56,82,72.03,0,0,0,2,657,29.22,1,90,0,0,26,0.131,0.13,0,2.5,0
394.26,12,37,46,186.56,0,0,0,0,916,21.91,1,81,0,1,320,0.063,0.105,0,0.48,0
387.87,18,40,30,169.25,0,0,0,2,228,33.09,1,93,0,0,602,0.094,0.157,0,1.14,0
235.58,19,55,87,169.14,0,0,0,0,497,5.73,1,77,1,0,145,0.173,0.044,0,0.44,0
292.56,19,38,85,100.76,0,0,0,0,686,9.71,1,81,0,1,602,0.123,0.145,0,1.7,0
430.79,13,30,32,72.33,0,0,0,0,1265,7.75,1,93,1,0,383,0.245,0.073,0,0.42,0
3917.47,3,23,3,37.05,7,5,3,5,10,7062.3,0,16,1,1,4,0.854,0.81,0,6.03,1
316.35,16,21,99,156.47,0,0,0,2,613,24.01,1,84,0,0,409,0.031,0.193,0,0.22,0
357.38,9,21,23,296.15,0,0,0,3,609,3.86,1,92,0,0,754,0.143,0.095,0,1.25,0
98.95,21,32,59,279.74,0,0,0,3,1495,20.63,1,78,0,0,248,0.154,0.181,0,2.02,0
415.6,7,58,83,271.84,0,0,0,0,165,11.14,1,93,0,1,62,0.028,0.053,0,1.54,0
403.65,17,60,29,194.49,0,0,0,1,706,32.79,1,89,1,0,342,0.148,0.107,0,0.74,0
428.31,17,47,20,128.21,0,0,0,1,262,2.29,1,78,0,0,432,0.223,0.113,0,1.85,0
51.35,12,65,110,230.75,0,0,1,3,1099,11.38,1,70,0,0,578,0.059,0.176,0,1.44,0
311.17,15,35,25,263.59,1,0,0,2,1476,10.39,1,80,0,0,75,0.176,0.026,0,0.15,0
28.92,11,37,13,140.96,0,0,0,0,941,55.85,1,72,0,1,454,0.138,0.182,0,0.9,0
161.07,9,29,14,208.41,0,0,0,1,596,2.49,1,86,1,0,102,0.233,0.133,0,0.42,0
288.08,17,29,67,282.15,0,0,0,3,1005,28.37,1,82,0,0,634,0.027,0.12,0,0.09,0
256.85,11,46,13,137.91,0,0,0,2,1289,0.31,1,81,0,0,77,0.178,0.021,0,0.91,0
357.43,14,27,116,60.9,0,0,0,1,829,9.65,1,80,0,1,699,0.172,0.098,0,0.2,0
426.75,10,44,108,115.43,1,0,0,0,1098,10.74,0,75,0,0,468,0.039,0.107,0,2.33,0
19405.61,0,21,6,124.67,3,1,7,17,11,1582.96,0,21,1,1,9,0.971,0.786,0,12.73,1
74.81,18,64,28,101.84,0,0,0,3,488,11.07,1,89,0,0,279,0.039,0.085,0,1.4,0
417.15,19,61,30,251.38,0,0,0,0,1342,2.24,1,77,0,0,709,0.229,0.065,0,1.43,0
207.4,17,26,66,114.1,1,0,0,2,280,0.4,1,72,0,0,798,0.031,0.184,0,0.22,0
267.13,21,46,74,137.98,0,0,1,0,537,20.43,1,75,0,0,765,0.027,0.169,0,2.23,0
266.63,21,23,46,144.71,0,0,0,2,73,13.82,1,77,0,0,352,0.227,0.106,0,1.8,0
181.15,13,31,96,89.19,1,0,0,2,1311,5.0,1,82,0,0,151,0.234,0.055,0,1.84,0
320.67,16,38,12,246.67,0,0,0,0,625,21.39,1,89,0,1,95,0.02,0.082,0,2.31,0
43.8,11,29,18,138.39,0,0,0,1,971,1.75,1,77,0,1,305,0.069,0.13,0,0.62,0
10850.77,1,22,10,146.72,5,5,12,25,6,2209.38,1,22,1,1,3,0.77,0.827,0,7.93,1
55.93,13,26,91,246.6,1,0,0,0,311,4.12,1,81,0,0,217,0.095,0.101,0,1.46,0
18.68,14,39,76,275.75,0,0,0,0,963,11.9,1,76,1,1,224,0.063,0.174,0,0.57,0
313.78,8,43,63,228.67,0,0,0,2,1105,4.52,1,87,0,0,640,0.234,0.117,0,0.41,0
62.18,18,56,73,211.66,1,0,0,0,85,47.03,1,82,1,1,546,0.218,0.079,0,2.18,0
98.45,13,54,22,158.78,0,0,0,0,924,9.81,1,91,0,0,201,0.103,0.191,0,2.29,0
330.46,12,29,99,39.86,0,0,0,2,584,4.35,1,80,0,1,365,0.171,0.151,0,2.42,0
205.81,14,24,9,184.75,0,0,0,3,1316,1.65,1,74,1,0,697,0.047,0.164,0,2.24,0
446.76,14,49,17,106.71,0,0,0,2,1234,6.29,1,83,0,1,617,0.2,0.028,0,2.01,0
435.89,22,32,106,199.14,0,0,0,2,324,29.02,1,72,0,0,680,0.161,0.182,0,0.95,0
190.58,15,51,69,190.1,0,0,0,1,561,6.69,1,98,0,1,470,0.138,0.113,0,1.08,0
3830.15,4,38,7,124.88,6,4,11,10,11,812.6,1,10,1,1,9,0.711,0.72,1,11.11,1
85.11,22,28,110,31.13,0,0,0,0,112,5.35,1,83,0,0,139,0.061,0.155,0,1.19,0
378.68,11,35,94,201.79,0,0,0,0,689,9.27,1,97,0,1,26,0.197,0.16,0,2.16,0
143.09,9,53,44,264.17,0,0,0,0,1061,2.18,1,91,0,1,307,0.187,0.153,0,2.36,0
132.84,13,25,10,90.9,0,0,0,1,374,3.06,1,81,1,0,409,0.052,0.114,0,2.45,0
116.46,15,26,69,225.75,0,0,0,2,233,0.1,1,88,0,0,670,0.132,0.106,0,1.44,0
408.79,16,56,118,209.63,0,0,0,2,828,0.09,1,76,0,0,753,0.029,0.088,0,0.77,0
373.07,21,57,118,103.1,0,0,0,2,371,2.89,0,71,1,0,586,0.098,0.053,0,0.49,0
90.61,16,39,35,50.1,0,0,0,3,1358,1.54,1,93,0,0,630,0.065,0.092,0,1.18,0
62.88,15,60,70,87.12,0,0,1,2,1437,6.61,1,81,1,0,556,0.22,0.198,0,1.0,0
4401.45,1,40,3,148.95,7,2,4,10,9,6084.28,0,10,1,1,1,0.654,0.586,0,8.13,1
335.62,14,58,106,228.25,0,0,0,0,560,4.39,1,90,0,0,795,0.168,0.046,0,2.16,0
216.23,8,57,26,208.09,0,0,0,0,1253,5.42,1,78,0,0,305,0.063,0.103,0,0.28,0
312.34,7,26,33,210.19,0,0,0,1,701,2.87,1,77,0,0,571,0.106,0.189,0,1.86,0
425.64,20,39,21,242.66,1,0,0,1,905,43.44,1,94,0,0,556,0.121,0.088,0,0.61,0
262.25,7,45,81,189.12,0,0,0,3,967,23.91,1,95,0,0,442,0.161,0.107,0,1.49,0
366.32,20,46,68,204.44,0,0,0,3,923,19.03,1,84,1,1,274,0.132,0.103,0,0.93,0
14044.24,23,23,11,25.13,7,4,4,12,16,2301.08,0,19,1,0,1,0.834,0.889,0,17.1,1
39.5,21,65,79,156.94,0,0,0,3,291,16.64,1,93,1,0,630,0.047,0.18,0,0.38,0
218.37,19,46,34,111.58,0,0,0,3,978,11.59,1,74,0,0,293,0.235,0.114,0,1.92,0
104.09,9,54,115,101.61,1,0,0,0,558,10.76,1,94,0,0,313,0.141,0.062,0,2.21,0
163.58,16,48,97,128.12,0,0,0,3,444,10.73,1,89,0,0,323,0.219,0.189,0,1.84,0
121.5,14,63,97,37.44,0,0,0,3,1206,14.12,1,75,0,0,207,0.053,0.107,0,1.61,0
14.34,11,38,79,107.07,0,0,0,0,1226,6.33,1,93,1,0,705,0.193,0.157,0,2.16,0
74.81,10,60,82,59.19,0,0,0,0,708,8.16,1,93,0,0,70,0.045,0.105,0,1.99,0
39.32,12,50,118,205.12,0,0,1,1,296,12.59,1,79,0,0,613,0.173,0.084,0,2.11,0
